Time,VIX3M/VIX,rsi,atr,macd,bb_high,bb_mid,bb_low,SPY Trailing 7-day Return %,Label
2018-04-02 13:00:00-04:00,0.9509151414309485,29.823774759246813,0.44784959910278527,-0.8334749570358342,5.583317774921782,5.5680127302101745,5.552707685498567,-3.409390910805191,1
2018-04-05 10:00:00-04:00,1.021276595744681,63.11552934692013,0.4872523512727915,0.3530561380286131,5.582729384629981,5.562617483575035,5.542505582520088,-0.31588447653430796,0
2018-04-06 16:00:00-04:00,0.9865053513261983,42.407132159767215,0.3928400965950724,-0.16969603826569518,5.594009113021234,5.575746440786611,5.557483768551989,-1.0700685453160708,1
2018-04-10 12:00:00-04:00,0.9703016241299304,52.43488944017678,0.37634557933391505,0.20896669996019962,5.5913653113206285,5.576168352140378,5.560971392960128,3.205981366945889,1
2018-04-18 11:00:00-04:00,1.0649594003747658,69.48651741763554,-0.38934062868460595,0.8053209561845492,5.610440703214683,5.595661309708821,5.5808819162029595,2.351653329306946,0
2018-04-24 14:00:00-04:00,0.9895887558563249,23.503450599586223,-0.2346447984128586,-0.7398759216468613,5.599962496280621,5.588593041162582,5.577223586044544,-2.0686043466876045,1
2018-05-07 11:00:00-04:00,1.1105157401205625,65.79706615451084,-0.27250264240855576,0.40544295249831214,5.597222853352094,5.5798610397293285,5.562499226106563,0.32998350082495703,1
2018-05-11 12:00:00-04:00,1.1457399103139012,69.10018064709197,-0.588157444431718,0.9092771138270789,5.617934048302405,5.602145811558982,5.586357574815559,3.5643564356435475,1
2018-06-07 11:00:00-04:00,1.1879637262984335,78.74786122019447,-0.7860472605783096,0.5849821629905135,5.630408494160917,5.62314681789992,5.615885141638924,1.7819168438806239,0
2018-06-25 13:00:00-04:00,0.9934604904632152,21.534536602690437,-0.4526101397675823,-0.7992557885376492,5.630553131895451,5.617343716005074,5.604134300114697,-2.457330494713673,1
2018-07-09 11:00:00-04:00,1.171826625386997,74.32093428301624,-0.5309035226746603,0.7282362221139072,5.630074325397899,5.6154453112281395,5.60081629705838,3.043252080856123,1
2018-07-26 10:00:00-04:00,1.1866883116883116,66.6949153740338,-0.7254242901593654,0.4055868415646765,5.651992630364453,5.644182296398981,5.6363719624335085,0.8272696543258156,1
2018-08-27 11:00:00-04:00,1.220213640098603,73.47109167034557,-0.7991111980586089,0.40082028758741745,5.670088113943157,5.662615759401522,5.655143404859887,1.9259885215309416,0
2018-10-10 16:00:00-04:00,0.9015679442508711,15.055206542170405,0.006582928246205752,-1.3497559054633672,5.677917812650488,5.658269699301718,5.638621585952947,-4.971903875386431,0
2018-10-11 16:00:00-04:00,0.8630904723779023,17.085591921659386,0.6324062423851682,-2.3253103603268404,5.680882147082941,5.643549674739196,5.6062172023954515,-6.026716371543951,1
2018-10-16 12:00:00-04:00,1.0108166576527855,53.872090913142046,0.39989044351792125,-0.6286464476999125,5.632520617505738,5.621863829731448,5.611207041957159,-3.0115238658914576,0
2018-10-23 11:00:00-04:00,0.9623753399818678,33.62181659825833,0.40826541649016945,-0.9730559862683544,5.637684959849203,5.622573821278433,5.607462682707663,-1.8272786599956568,0
2018-10-26 12:00:00-04:00,0.9299180327868853,40.74292275015649,0.793369176726015,-1.2233053311193767,5.621012683984446,5.600714058934065,5.580415433883683,-3.4895927601809906,1
2018-10-31 11:00:00-04:00,0.9812271062271062,60.74871589634252,0.972005159222384,-0.051967623596900936,5.607253924527928,5.589515566199596,5.571777207871264,-0.2422285022204371,1
2018-11-07 11:00:00-05:00,1.055299539170507,74.99360704218682,-0.11440424723256665,0.8157663355422844,5.629332807762469,5.61552098838944,5.60170916901641,5.436510941167568,0
2018-11-13 10:00:00-05:00,0.9815602836879433,32.46835201167121,0.032516541415782994,-0.747841926875556,5.6464694048130575,5.6264173342443815,5.6063652636757055,-0.21282841626302074,0
2018-11-20 11:00:00-05:00,0.9752496743378202,28.974883541580866,0.4575851800950407,-1.0158547896915573,5.624654501241473,5.6056116489508065,5.58656879666014,-3.1238582389477574,1
2018-11-28 14:00:00-05:00,1.0491803278688523,75.875750345965,-0.19135732511346834,0.8067557223496383,5.612140941343579,5.594411757024769,5.576682572705959,1.6220238095238146,1
2018-12-03 11:00:00-05:00,1.069468768242849,72.36298305096852,-0.13150284500439247,1.2177715679734962,5.63115022227959,5.619221113945303,5.607292005611017,5.580848319295864,0
2018-12-04 15:00:00-05:00,1.0009685230024215,34.540910512213614,0.18572525906782647,-0.013536600243856502,5.643466596306818,5.623685205992927,5.603903815679035,1.3968991086810045,0
2018-12-06 11:00:00-05:00,0.9243892981775882,20.085258896992002,0.5444562706719589,-1.0587524891794085,5.65279215638097,5.619372231195241,5.585952306009512,-1.6358463726884798,1
2018-12-07 10:00:00-05:00,1.0108644307982992,42.95395074999439,0.8006773142911857,-1.2272392454714227,5.648412705127896,5.609269241337588,5.570125777547281,-1.5234389339598524,0
2018-12-07 15:00:00-05:00,0.9593843522873023,34.22992320723744,0.7752507023646484,-1.4653878532526332,5.626519459804229,5.596724126232094,5.566928792659959,-3.336140916248586,1
2018-12-12 14:00:00-05:00,1.001410437235543,51.166668684985304,0.6011973104726706,-0.013144258755573335,5.601334895972342,5.582171415705064,5.563007935437786,-4.4801776313433335,0
2018-12-14 13:00:00-05:00,1.015632183908046,35.38270729335081,0.31040966081271776,-0.6743147982316763,5.599693793369293,5.584634586785219,5.569575380201145,-2.224132775119613,0
2018-12-17 15:00:00-05:00,0.9404104183109707,22.276356715574,0.3501451665929438,-1.5248777622959089,5.5957384612526715,5.570978092491076,5.546217723729481,-2.927387078330488,0
